TIMESTAMP,RECORD,T_Depth,Transducer_Temp,Sounder_Offset,Temp,SpCond,pH,pH_mV,Turb,DO_sat,DO_conc,Sled_Depth,Sled_PTemp,Sled_Batt_Volt,Sled_Moisture_Sensor,Sled_Fdom,Sled_Fdom_Gain,C7_Sled_Turb,Sled_Turb_Gain,Sled_chl_A,Sled_chl_A_Gain,Sled_YSI_Temp,Sled_YSI_SpCond,Sled_YSI_pH,Sled_YSI_pH_mV,Sled_YSI_Turb,Sled_YSI_DO_sat,Sled_YSI_DO_conc,Distance_to_Bottom,Line_Out,Stop_Dis_to_Bottom,Distance_Behind_Boat,Date_Time,Lat,Long,Depth,UTM_X,UTM_Y,UTM_X_fixed,UTM_Y_fixed,Distance_fixed,DMG_fixed,Distance,DMG
07/27/2015 13:07:36,55280,12.79,7,0,24.79,0.507,8.94,-156.7,1.3,115.5,9.57,1.563969,15.31072,12.64384,2153.477,105.3502,10,-1.228459,100,8.27117,100,25.41,0.435,8.75,-161.3,2.5,117.9,9.66,11.22803,-7.126542,19.91854,18.95281,07/27/2015 13:07:36,43.82466188,-88.93214430,14.07352865,344635.32582300,4854213.04470000,344635.32582300,4854213.04470000,0.00000000,0.00000000,0.00000000,0.00000000
07/27/2015 13:07:37,55281,13.12,7,0,24.79,0.507,8.93,-156.2,1.3,115.7,9.59,1.441044,15.31072,12.58263,2153.477,105.4185,10,-1.252379,100,8.120816,100,25.41,0.436,8.75,-161.3,2.3,118.1,9.67,11.67896,-7.126542,20.24654,18.97933,07/27/2015 13:07:36,43.82466188,-88.93214430,14.07352865,344635.32582300,4854213.04470000,344635.12165550,4854213.20782500,0.26133146,0.26133146,0.00000000,0.00000000
07/27/2015 13:07:38,55282,13.12,7,0,24.79,0.507,8.92,-155.7,1.3,115.9,9.6,1.588554,15.31072,12.61045,2153.135,103.6075,10,-1.230168,100,8.030262,100,25.41,0.435,8.75,-161.2,2.2,118.2,9.68,11.53145,-7.126542,20.24654,18.94724,07/27/2015 13:07:38,43.82466473,-88.93214947,14.06561725,344634.91748800,4854213.37095000,344634.91748800,4854213.37095000,0.26133146,0.52266293,0.52266293,0.52266293
07/27/2015 13:07:39,55283,13.12,7,0,24.79,0.507,8.91,-155.2,1.3,116,9.61,1.490215,15.31072,12.61602,2153.477,102.6677,10,-1.225042,100,8.185741,100,25.41,0.435,8.75,-161.2,2.4,118.3,9.69,11.62978,-7.126542,20.24654,18.96899,07/27/2015 13:07:38,43.82466473,-88.93214947,14.06561725,344634.91748800,4854213.37095000,344634.70634350,4854213.54535500,0.27385964,0.79652257,0.52266293,0.52266293
07/27/2015 13:07:40,55284,13.45,7,0,24.79,0.507,8.9,-154.7,1.3,116.2,9.63,1.490215,15.31072,12.62158,2153.477,103.0949,10,-1.237002,100,8.428358,100,25.41,0.435,8.75,-161.1,2.3,118.4,9.7,11.95778,-7.126542,20.57454,18.96899,07/27/2015 13:07:40,43.82466778,-88.93215482,14.14746094,344634.49519900,4854213.71975999,344634.49519900,4854213.71975999,0.27385964,1.07038220,0.54771928,1.07038220
07/27/2015 13:07:41,55285,13.45,7,0,24.79,0.507,8.89,-154.2,1.2,116.3,9.63,1.416462,15.31072,12.63828,2153.477,103.0949,10,-1.231876,100,8.445444,100,25.41,0.435,8.75,-161.1,2.2,118.5,9.71,12.03154,-7.126542,20.57454,18.98436,07/27/2015 13:07:40,43.82466778,-88.93215482,14.14746094,344634.49519900,4854213.71975999,344634.29576550,4854213.89611000,0.26621992,1.33660212,0.54771928,1.07038220
07/27/2015 13:07:42,55286,13.78,7,0,24.79,0.507,8.89,-153.7,1.2,116.4,9.64,1.637718,15.31072,12.65497,2153.135,103.5391,10,-1.245545,100,8.255793,100,25.41,0.435,8.75,-161,2.2,118.7,9.72,12.13828,-7.126542,20.90254,18.93581,07/27/2015 13:07:42,43.82467087,-88.93215988,14.14746094,344634.09633200,4854214.07246000,344634.09633200,4854214.07246000,0.26621992,1.60282204,0.53243984,1.60282204
07/27/2015 13:07:43,55287,13.78,7,0,24.79,0.507,8.88,-153.3,1.2,116.5,9.65,1.268955,15.31072,12.59376,2153.477,103.6075,10,-1.233585,100,8.433484,100,25.41,0.435,8.75,-160.9,2.2,118.8,9.73,12.50704,-7.126542,20.90254,19.01266,07/27/2015 13:07:42,43.82467087,-88.93215988,14.14746094,344634.09633200,4854214.07246000,344633.88250250,4854214.25248000,0.27951790,1.88233994,0.53243984,1.60282204
07/27/2015 13:07:44,55288,13.78,7,0,24.79,0.507,8.87,-152.9,1.3,116.6,9.66,1.711479,15.33557,12.63271,2153.477,102.6165,10,-1.250671,100,8.329262,100,25.41,0.435,8.75,-160.8,2.1,118.8,9.74,12.06452,-7.126542,20.90254,18.91798,07/27/2015 13:07:44,43.82467402,-88.93216530,14.22116982,344633.66867300,4854214.43250000,344633.66867300,4854214.43250000,0.27951790,2.16185784,0.55903580,2.16185784
07/27/2015 13:07:45,55289,13.78,7,0,24.8,0.507,8.86,-152.5,1.2,116.7,9.67,1.465637,15.33557,12.63828,2153.477,102.7532,10,-1.254088,100,8.518912,100,25.41,0.435,8.74,-160.8,1.9,118.9,9.74,12.31036,-7.126542,20.90254,18.9742,07/27/2015 13:07:44,43.82467402,-88.93216530,14.22116982,344633.66867300,4854214.43250000,344633.66867300,4854214.43250000,0.00000000,2.16185784,0.55903580,2.16185784
07/27/2015 13:07:46,55290,13.78,7,0,24.8,0.507,8.85,-152.1,1.2,116.8,9.68,1.342712,15.33557,12.57706,2153.477,102.7874,10,-1.238711,100,8.35489,100,25.41,0.435,8.74,-160.7,2.3,119,9.75,12.43329,-7.126542,20.90254,18.99891,07/27/2015 13:07:44,43.82467402,-88.93216530,14.22116982,344633.66867300,4854214.43250000,344633.48345500,4854214.63185500,0.27211785,2.43397569,0.55903580,2.16185784
07/27/2015 13:07:47,55291,13.78,7,0,24.8,0.507,8.85,-151.8,1.2,116.9,9.69,1.539379,15.33557,12.64941,2153.477,103.3683,10,-1.27459,100,8.202827,100,25.41,0.435,8.74,-160.6,2.2,119.1,9.76,12.23662,-7.126542,20.90254,18.9583,07/27/2015 13:07:47,43.82467753,-88.93217002,14.32800054,344633.29823700,4854214.83121000,344633.29823700,4854214.83121000,0.27211785,2.70609354,0.54423570,2.70609354
07/27/2015 13:07:48,55292,13.78,7,0,24.8,0.507,8.84,-151.4,1.2,117,9.69,1.514793,15.33557,12.63828,2153.477,103.2999,10,-1.271173,100,8.460821,100,25.41,0.435,8.74,-160.6,2.1,119.2,9.76,12.26121,-7.126542,20.90254,18.96369,07/27/2015 13:07:47,43.82467753,-88.93217002,14.32800054,344633.29823700,4854214.83121000,344633.08820750,4854215.01892000,0.28168676,2.98778030,0.54423570,2.70609354
07/27/2015 13:07:49,55293,14.1,7,0,24.8,0.507,8.84,-151.1,1.2,117.1,9.7,1.490215,15.33557,12.61602,2153.477,103.5391,10,-1.264339,100,8.218204,100,25.41,0.435,8.74,-160.5,2,119.2,9.77,12.61378,-7.126542,21.23054,18.96899,07/27/2015 13:07:49,43.82468082,-88.93217535,14.29516388,344632.87817800,4854215.20662999,344632.87817800,4854215.20662999,0.28168676,3.26946706,0.56337353,3.26946706
07/27/2015 13:07:50,55294,13.78,7,0,24.8,0.507,8.83,-150.7,1.2,117.2,9.71,1.662304,15.33557,12.62158,2153.477,101.5743,10,-1.272882,100,8.460821,100,25.41,0.435,8.74,-160.5,1.9,119.3,9.77,12.1137,-7.126542,20.90254,18.92996,07/27/2015 13:07:49,43.82468082,-88.93217535,14.29516388,344632.87817800,4854215.20662999,344632.66860250,4854215.39655500,0.28283104,3.55229811,0.56337353,3.26946706
07/27/2015 13:07:51,55295,12.79,7,0,24.8,0.507,8.82,-150.4,1.2,117.2,9.71,1.613129,15.36042,12.58819,2153.477,102.5311,10,-1.264339,100,8.269461,100,25.41,0.435,8.74,-160.4,1.9,119.4,9.78,11.17887,-7.126542,19.91854,18.94157,07/27/2015 13:07:51,43.82468415,-88.93218067,14.40177299,344632.45902700,4854215.58648000,344632.45902700,4854215.58648000,0.28283104,3.83512915,0.56566208,3.83512915
07/27/2015 13:07:52,55296,12.79,7,0,24.8,0.507,8.82,-150.1,1.3,117.3,9.72,1.637718,15.36042,12.59932,2153.477,102.8386,10,-1.269465,100,8.517203,100,25.41,0.435,8.74,-160.4,1.8,119.4,9.79,11.15428,-7.126542,19.91854,18.93581,07/27/2015 13:07:51,43.82468415,-88.93218067,14.40177299,344632.45902700,4854215.58648000,344632.25613150,4854215.78680500,0.28512574,4.12025489,0.56566208,3.83512915
07/27/2015 13:07:53,55297,11.48,7,0,24.8,0.507,8.81,-149.8,1.3,117.4,9.73,1.489773,15.36042,12.64334,2153.467,104.222,10,-1.257499,100,8.361684,100,25.41,0.435,8.74,-160.3,1.8,119.5,9.79,9.990227,-7.126542,18.60654,18.96909,07/27/2015 13:07:53,43.82468767,-88.93218583,14.48379481,344632.05323600,4854215.98713000,344632.05323600,4854215.98713000,0.28512574,4.40538063,0.57025149,4.40538063
07/27/2015 13:07:54,55298,12.79,7,0,24.8,0.507,8.8,-149.5,1.3,117.5,9.73,1.661865,15.36042,12.59882,2153.467,103.8803,10,-1.264333,100,8.33093,100,25.41,0.435,8.74,-160.3,1.7,119.5,9.79,11.13013,-7.126542,19.91854,18.93007,07/27/2015 13:07:53,43.82468767,-88.93218583,14.48379481,344632.05323600,4854215.98713000,344631.84294750,4854216.19818499,0.29793534,4.70331597,0.57025149,4.40538063
07/27/2015 13:07:55,55299,13.12,7,0,24.8,0.507,8.8,-149.2,1.3,117.6,9.74,1.588112,15.36042,12.59882,2153.467,102.6331,10,-1.342927,100,8.165199,100,25.41,0.435,8.73,-160.2,1.6,119.6,9.79,11.53189,-7.126542,20.24654,18.94734,07/27/2015 13:07:55,43.82469138,-88.93219118,14.56547337,344631.63265900,4854216.40923999,344631.63265900,4854216.40923999,0.29793534,5.00125130,0.59587067,5.00125130
07/27/2015 13:07:56,55300,13.12,7,0,24.8,0.507,8.79,-148.9,1.3,117.6,9.74,1.219345,15.36042,12.61551,2153.467,102.2743,10,-1.368555,100,8.139571,100,25.41,0.435,8.73,-160.1,1.6,119.6,9.8,11.90065,-7.126542,20.24654,19.02145,07/27/2015 13:07:55,43.82469138,-88.93219118,14.56547337,344631.63265900,4854216.40923999,344631.44571600,4854216.65530999,0.30902772,5.31027902,0.59587067,5.00125130
07/27/2015 13:07:57,55301,13.12,7,0,24.8,0.507,8.78,-148.4,1.4,117.7,9.75,1.219345,15.36042,12.58769,2153.467,100.6683,10,-1.360012,100,7.97555,100,25.41,0.435,8.73,-160.1,1.5,119.6,9.8,11.90065,-7.126542,20.24654,19.02145,07/27/2015 13:07:57,43.82469573,-88.93219597,14.67202107,344631.25877300,4854216.90137999,344631.25877300,4854216.90137999,0.30902772,5.61930674,0.61805544,5.61930674
07/27/2015 13:07:58,55302,13.12,7,0,24.8,0.507,8.78,-147.9,1.4,117.8,9.75,0.7522583,15.36042,12.60995,2153.467,100.3949,10,-1.404435,100,7.960173,100,25.41,0.435,8.73,-160,1.4,119.7,9.81,12.36774,-7.126542,20.24654,19.08673,07/27/2015 13:07:57,43.82469573,-88.93219597,14.67202107,344631.25877300,4854216.90137999,344631.05329650,4854217.14621499,0.31963224,5.93893898,0.61805544,5.61930674
07/27/2015 13:07:59,55303,12.46,7,0,24.8,0.507,8.77,-147.5,1.4,117.8,9.76,0.7030907,15.36042,12.56543,2153.467,102.3768,10,-1.428355,100,8.09344,100,25.42,0.435,8.73,-159.9,5.7,122.1,10,11.76091,-7.126542,19.59054,19.09177,07/27/2015 13:07:59,43.82470005,-88.93220122,14.60678476,344630.84782000,4854217.39104999,344630.84782000,4854217.39104999,0.31963224,6.25857122,0.63926448,6.25857122
07/27/2015 13:08:00,55304,12.46,7,0,24.8,0.507,8.76,-147,1.3,117.9,9.76,0.5310059,15.36042,12.54873,2153.467,102.2743,10,-1.402726,100,8.252336,100,25.42,0.435,8.73,-159.7,7.9,122.8,10.06,11.93299,-7.126542,19.59054,19.10673,07/27/2015 13:07:59,43.82470005,-88.93220122,14.60678476,344630.84782000,4854217.39104999,344630.67623300,4854217.58842000,0.26152823,6.52009946,0.63926448,6.25857122
07/27/2015 13:08:01,55305,13.45,7,0,24.81,0.507,8.75,-146.6,1.3,118,9.77,0.8505936,15.36042,12.62108,2153.467,101.9668,10,-1.435189,100,8.096857,100,25.42,0.435,8.72,-159.6,7.8,122.7,10.05,12.59741,-7.375721,20.82372,19.32651,07/27/2015 13:08:01,43.82470353,-88.93220560,14.63937513,344630.50464600,4854217.78579000,344630.50464600,4854217.78579000,0.26152823,6.78162769,0.52305647,6.78162769
07/27/2015 13:08:02,55306,13.78,7,0,24.81,0.507,8.74,-146.1,1.4,118,9.77,0.7768402,15.38527,12.58769,2153.467,100.7366,10,-1.418103,100,8.021681,100,25.42,0.435,8.72,-159.4,9.1,122.6,10.04,12.99916,-7.375721,21.15172,19.3347,07/27/2015 13:08:01,43.82470353,-88.93220560,14.63937513,344630.50464600,4854217.78579000,344630.25565650,4854218.06220500,0.37202288,7.15365057,0.52305647,6.78162769
07/27/2015 13:08:03,55307,13.78,7,0,24.81,0.508,8.73,-145.7,1.4,118,9.77,0.6047554,15.38527,12.60438,2153.467,101.9668,10,-1.448857,100,8.224999,100,25.42,0.435,8.72,-159.2,11.2,119.8,9.81,13.17124,-7.375721,21.15172,19.35089,07/27/2015 13:08:03,43.82470840,-88.93221195,14.71321148,344630.00666700,4854218.33861999,344630.00666700,4854218.33861999,0.37202288,7.52567344,0.74404575,7.52567344
07/27/2015 13:08:04,55308,13.12,7,0,24.81,0.508,8.72,-145.3,1.3,118.1,9.78,0.6047554,15.38527,12.54873,2153.467,102.2059,10,-1.448857,100,8.250628,100,25.42,0.435,8.71,-159,18.9,119.4,9.78,12.51524,-7.27605,20.39605,19.25087,07/27/2015 13:08:03,43.82470840,-88.93221195,14.71321148,344630.00666700,4854218.33861999,344629.66080800,4854218.68730499,0.49112084,8.01679428,0.74404575,7.52567344
07/27/2015 13:08:05,55309,13.45,7,0,24.82,0.508,8.72,-144.9,1.4,118.1,9.78,0.2605896,15.38527,12.47639,2153.467,100.9758,10,-1.448857,100,7.796151,100,25.42,0.436,8.71,-158.8,17.4,119.7,9.81,13.18741,-6.90228,20.35028,18.89736,07/27/2015 13:08:05,43.82471453,-88.93222075,14.75448537,344629.31494900,4854219.03598999,344629.31494900,4854219.03598999,0.49112084,8.50791512,0.98224168,8.50791512
07/27/2015 13:08:07,55311,14.1,7,0,24.83,0.509,8.7,-144.2,1.4,118.4,9.8,-0.05899429,15.38527,12.42631,2153.467,100.1899,10,-2.02635,100,7.662883,100,25.42,0.44,8.71,-158.7,35.5,120,9.83,14.16299,-5.955397,20.0594,17.9551,07/27/2015 13:08:07,43.82472068,-88.93223238,14.90158224,344628.39571800,4854219.74089999,344628.39571800,4854219.74089999,1.15839706,9.66631217,1.15839706,9.66631217
07/27/2015 13:08:18,55322,15.42,7,0,24.86,0.51,8.64,-141.1,1.4,118.8,9.83,0.5555916,15.43272,12.36509,2153.467,101.01,10,-1.281419,100,7.791025,100,23.6,0.458,8.72,-158.6,-4.7,117.9,9.99,14.86041,-6.852444,22.26844,18.82988,07/27/2015 13:08:17,43.82474522,-88.93232510,15.65666625,344621.00362000,4854222.64066000,344621.00362000,4854222.64066000,7.94051138,17.60682355,1.53487392,17.68756675
07/27/2015 13:08:19,55323,15.74,7,0,24.86,0.51,8.64,-140.9,1.4,118.9,9.84,0.03933716,15.40786,12.45413,2153.467,100.224,10,-1.494988,100,7.474942,100,24.72,0.449,8.71,-158.4,1.2,115.6,9.59,15.70466,-6.279331,22.02333,18.27921,07/27/2015 13:08:19,43.82474627,-88.93234418,15.65666625,344619.47209000,4854222.79313000,344619.47209000,4854222.79313000,1.53910079,19.14592434,1.53910079,19.22666754
07/27/2015 13:08:22,55326,15.74,7,0,24.86,0.509,8.63,-140.3,1.4,119,9.85,0.5801773,15.43272,12.49865,2153.467,101.01,10,-1.385641,100,7.811528,100,25.29,0.444,8.7,-158.1,-0.4,114.5,9.4,15.16382,-6.204576,21.94858,18.17739,07/27/2015 13:08:21,43.82474520,-88.93236270,15.89443162,344617.98008900,4854222.70908000,344617.98008900,4854222.70908000,1.49436655,20.64029089,1.49436655,20.72103409
07/27/2015 13:08:23,55327,15.74,7,0,24.86,0.51,8.63,-140.2,1.4,119.1,9.85,0.3589172,15.43272,12.51535,2153.467,100.5316,10,-1.442023,100,7.961881,100,25.34,0.444,8.69,-157.7,0.5,114.4,9.38,15.38508,-6.204576,21.94858,18.19419,07/27/2015 13:08:23,43.82474160,-88.93238015,16.01736487,344616.56756400,4854222.34202000,344616.56756400,4854222.34202000,1.45943822,22.09972911,1.45943822,22.18047231
07/27/2015 13:08:24,55328,15.74,7,0,24.87,0.509,8.62,-140,1.4,119.1,9.85,0.7768402,15.43272,12.36509,2153.467,90.62193,10,-1.42152,100,7.4066,100,25.37,0.444,8.68,-157.3,28.6,114.5,9.39,14.96716,-6.603264,22.34726,18.55741,07/27/2015 13:08:23,43.82474160,-88.93238015,16.01736487,344616.56756400,4854222.34202000,344615.87896500,4854222.05361499,0.74655611,22.84628523,1.45943822,22.18047231
07/27/2015 13:08:25,55329,16.07,7,0,24.87,0.51,8.62,-139.8,1.5,119.1,9.85,1.315769,15.43272,12.51537,2153.421,93.06322,10,-1.414657,100,8.713465,100,25.39,0.443,8.68,-157.1,1.7,114.7,9.4,14.75623,-7.15146,23.22346,19.02938,07/27/2015 13:08:25,43.82473612,-88.93239710,16.01736487,344615.19036600,4854221.76520999,344615.19036600,4854221.76520999,0.74655611,23.59284134,1.49311223,23.67358453
07/27/2015 13:08:26,55330,16.07,7,0,24.87,0.509,8.62,-139.6,1.5,119.1,9.85,0.8732681,15.43272,12.54876,2153.421,97.40286,10,-1.421491,100,8.207742,100,25.41,0.443,8.68,-157.1,1.2,114.9,9.42,15.19873,-7.15146,23.22346,19.09794,07/27/2015 13:08:25,43.82473612,-88.93239710,16.01736487,344615.19036600,4854221.76520999,344614.56370900,4854221.37312499,0.73920879,24.33205013,1.49311223,23.67358453
07/27/2015 13:08:27,55331,16.07,7,0,24.87,0.51,8.61,-139.4,1.5,119.1,9.85,1.143681,15.45757,12.45416,2153.421,98.03502,10,-1.414657,100,8.076185,100,25.43,0.443,8.68,-156.9,1.4,115.2,9.43,14.92832,-7.724574,23.79657,19.63944,07/27/2015 13:08:27,43.82472880,-88.93241245,16.09119938,344613.93705200,4854220.98104000,344613.93705200,4854220.98104000,0.73920879,25.07125892,1.47841758,25.15200212
07/27/2015 13:08:28,55332,16.07,7,0,24.88,0.51,8.61,-139.3,1.5,119.2,9.86,1.340347,15.45757,12.37625,2153.421,98.27422,10,-1.402697,100,8.062517,100,25.44,0.443,8.67,-156.8,2.2,115.5,9.46,14.73165,-8.447194,24.5192,20.34018,07/27/2015 13:08:27,43.82472880,-88.93241245,16.09119938,344613.93705200,4854220.98104000,344613.36327150,4854220.52771000,0.73125382,25.80251275,1.47841758,25.15200212
07/27/2015 13:08:29,55333,13.78,7,0,24.88,0.51,8.61,-139.1,1.5,119.2,9.86,2.323704,15.45757,12.51537,2153.421,98.18878,10,-1.394154,100,7.854078,100,25.46,0.443,8.67,-156.7,1.9,115.7,9.47,11.4523,-9.294406,23.0704,20.99924,07/27/2015 13:08:29,43.82472040,-88.93242645,16.17322226,344612.78949100,4854220.07438000,344612.78949100,4854220.07438000,0.73125382,26.53376657,1.46250764,26.61450976
07/27/2015 13:08:30,55334,14.76,7,0,24.88,0.51,8.6,-138.9,1.5,119.2,9.86,2.348289,15.45757,12.50424,2153.421,99.96565,10,-1.392446,100,8.722007,100,25.47,0.443,8.67,-156.6,1.7,116,9.49,12.41171,-9.344242,24.10424,21.04436,07/27/2015 13:08:29,43.82472040,-88.93242645,16.17322226,344612.78949100,4854220.07438000,344612.24962550,4854219.57469499,0.73562209,27.26938866,1.46250764,26.61450976
07/27/2015 13:08:31,55335,15.42,7,0,24.88,0.51,8.6,-138.8,1.5,119.3,9.87,1.905777,15.45757,12.47642,2153.763,99.82896,10,-1.407822,100,8.247038,100,25.47,0.443,8.67,-156.4,1.6,116.2,9.51,13.51022,-9.394077,24.81008,21.19873,07/27/2015 13:08:31,43.82471118,-88.93243958,16.24702915,344611.70976000,4854219.07500999,344611.70976000,4854219.07500999,0.73562209,28.00501075,1.47124418,28.08575395
07/27/2015 13:08:32,55336,16.07,7,0,24.88,0.51,8.6,-138.6,1.5,119.3,9.87,2.299118,15.45757,12.43747,2153.763,98.83803,10,-1.400988,100,8.007845,100,25.48,0.443,8.66,-156.3,1.5,116.4,9.53,13.77288,-9.867519,25.93952,21.59594,07/27/2015 13:08:31,43.82471118,-88.93243958,16.24702915,344611.70976000,4854219.07500999,344611.22105900,4854218.50967499,0.74728330,28.75229405,1.47124418,28.08575395
07/27/2015 13:08:33,55337,15.74,7,0,24.89,0.51,8.59,-138.5,1.5,119.3,9.87,2.200783,15.45757,12.49868,2153.421,100.1194,10,-1.394154,100,7.87458,100,25.48,0.443,8.66,-156.2,1.5,116.6,9.54,13.54322,-9.892438,25.63644,21.64453,07/27/2015 13:08:33,43.82470080,-88.93245140,16.36190348,344610.73235800,4854217.94433999,344610.73235800,4854217.94433999,0.74728330,29.49957735,1.49456660,29.58032055
07/27/2015 13:08:34,55338,16.07,7,0,24.89,0.51,8.59,-138.3,1.5,119.3,9.86,2.249943,15.45757,12.50424,2153.421,100.1194,10,-1.397571,100,8.270957,100,25.48,0.443,8.66,-156.1,1.4,116.8,9.56,13.82206,-9.892438,25.96444,21.63318,07/27/2015 13:08:33,43.82470080,-88.93245140,16.36190348,344610.73235800,4854217.94433999,344610.31313500,4854217.35681999,0.72175320,30.22133054,1.49456660,29.58032055
07/27/2015 13:08:35,55339,NAN,7,0,24.89,0.51,8.59,-138.1,1.5,119.3,9.86,2.127033,15.45757,12.35399,2154.105,99.36766,10,-1.400988,100,7.584131,100,25.48,0.443,8.66,-156,1.4,117,9.58,NAN,-10.19145,NAN,21.96702,07/27/2015 13:08:35,43.82469005,-88.93246148,16.36190348,344609.89391200,4854216.76929999,344609.89391200,4854216.76929999,0.72175319,30.94308374,1.44350639,31.02382693
07/27/2015 13:08:36,55340,16.07,7,0,24.9,0.51,8.59,-138,1.5,119.3,9.86,3.061226,15.45757,12.50424,2153.763,99.47018,10,-1.409531,100,7.614885,100,25.48,0.443,8.66,-155.9,1.4,117.2,9.59,13.01077,-11.0885,27.1605,22.65757,07/27/2015 13:08:35,43.82469005,-88.93246148,16.36190348,344609.89391200,4854216.76929999,344609.57132500,4854216.13396499,0.71253977,31.65562351,1.44350639,31.02382693
07/27/2015 13:08:37,55341,16.07,7,0,24.9,0.51,8.58,-137.9,1.5,119.3,9.87,3.651264,15.45757,12.4486,2153.763,98.30838,10,-1.407822,100,7.823324,100,25.49,0.443,8.65,-155.8,1.4,117.4,9.61,12.42074,-12.01047,28.08247,23.44201,07/27/2015 13:08:37,43.82467848,-88.93246913,16.20611680,344609.24873800,4854215.49863000,344609.24873800,4854215.49863000,0.71253977,32.36816329,1.42507955,32.44890648
07/27/2015 13:08:38,55342,16.07,7,0,24.9,0.51,8.58,-137.8,1.6,119.3,9.87,4.511753,15.48242,12.42634,2153.421,99.29932,10,-1.394154,100,8.231662,100,25.49,0.443,8.65,-155.7,1.3,117.6,9.62,11.56025,-12.90751,28.97951,24.0933,07/27/2015 13:08:37,43.82467848,-88.93246913,16.20611680,344609.24873800,4854215.49863000,344609.03369550,4854214.85188999,0.68155404,33.04971733,1.42507955,32.44890648
07/27/2015 13:08:39,55343,16.07,7,0,24.9,0.51,8.58,-137.7,1.6,119.3,9.87,5.298485,15.48242,12.44303,2154.105,100.0852,10,-1.395863,100,7.831867,100,25.48,0.442,8.65,-155.6,1.4,117.7,9.63,10.77352,-13.82948,29.90148,24.77421,07/27/2015 13:08:39,43.82466675,-88.93247410,16.23905964,344608.81865300,4854214.20514999,344608.81865300,4854214.20514999,0.68155404,33.73127137,1.36310808,33.81201456
07/27/2015 13:08:40,55344,16.07,7,0,24.9,0.51,8.58,-137.6,1.7,119.4,9.87,5.913143,15.48242,12.42634,2153.763,99.45309,10,-1.419782,100,8.132566,100,25.46,0.441,8.65,-155.6,1.4,117.8,9.64,10.15886,-14.72652,30.79852,25.48722,07/27/2015 13:08:39,43.82466675,-88.93247410,16.23905964,344608.81865300,4854214.20514999,344608.63074200,4854213.53165999,0.69921336,34.43048473,1.36310808,33.81201456
07/27/2015 13:08:41,55345,16.07,7,0,24.9,0.51,8.57,-137.5,1.6,119.3,9.87,6.576977,15.48242,12.48755,2153.763,98.20587,10,-1.397571,100,19.99825,100,25.42,0.429,8.65,-155.7,1.3,117.7,9.64,9.495024,-15.05046,31.12246,25.53734,07/27/2015 13:08:41,43.82465455,-88.93247838,16.28003253,344608.44283100,4854212.85816999,344608.44283100,4854212.85816999,0.69921336,35.12969809,1.39842672,35.21044129
07/27/2015 13:08:42,55346,15.74,7,0,24.9,0.51,8.57,-137.3,1.6,119.4,9.87,6.503216,15.48242,12.50981,2154.105,98.1717,10,-1.421491,100,10.4049,100,25.32,0.424,8.66,-155.8,1.3,117.5,9.65,9.240785,-15.05046,30.79446,25.57293,07/27/2015 13:08:41,43.82465455,-88.93247838,16.28003253,344608.44283100,4854212.85816999,344608.32068950,4854212.17592499,0.69309219,35.82279028,1.39842672,35.21044129
07/27/2015 13:08:43,55347,15.74,7,0,24.9,0.51,8.57,-137.2,1.6,119.4,9.87,6.601563,15.48242,12.50981,2153.763,99.23098,10,-1.435159,100,8.650249,100,25.18,0.424,8.66,-156,1.3,117.4,9.66,9.142438,-15.05046,30.79446,25.52537,07/27/2015 13:08:43,43.82464222,-88.93248102,16.36160171,344608.19854800,4854211.49368000,344608.19854800,4854211.49368000,0.69309219,36.51588246,1.38618437,36.59662566
07/27/2015 13:08:44,55348,15.74,7,0,24.89,0.511,8.57,-137.2,1.6,119.4,9.87,6.527809,15.48242,12.50981,2153.763,99.436,10,-1.435159,100,8.426433,100,25.02,0.425,8.66,-156.1,1.3,117.3,9.68,9.216191,-15.05046,30.79446,25.56112,07/27/2015 13:08:43,43.82464222,-88.93248102,16.36160171,344608.19854800,4854211.49368000,344608.16757000,4854210.78763000,0.70672925,37.22261172,1.38618437,36.59662566
07/27/2015 13:08:45,55349,15.74,7,0,24.89,0.511,8.57,-137,1.6,119.3,9.87,6.650742,15.48242,12.53207,2154.105,99.40184,10,-1.438576,100,7.960006,100,24.89,0.427,8.67,-156.3,1.2,117.4,9.71,9.093259,-15.05046,30.79446,25.50126,07/27/2015 13:08:45,43.82462950,-88.93248138,16.28771459,344608.13659200,4854210.08158000,344608.13659200,4854210.08158000,0.70672925,37.92934097,1.41345851,38.01008417
07/27/2015 13:08:46,55350,15.74,7,0,24.89,0.511,8.56,-136.9,1.6,119.4,9.87,6.503216,15.50502,12.4319,2153.763,100.5465,10,-1.428325,100,8.173572,100,24.77,0.427,8.67,-156.4,1.2,117.4,9.73,9.240785,-15.05046,30.79446,25.57293,07/27/2015 13:08:45,43.82462950,-88.93248138,16.28771459,344608.13659200,4854210.08158000,344608.19747750,4854209.36449500,0.71966516,38.64900614,1.41345851,38.01008417
07/27/2015 13:08:47,55351,15.74,7,0,24.89,0.511,8.56,-136.8,1.6,119.4,9.88,6.429462,15.48242,12.49311,2153.763,100.6149,10,-1.426616,100,8.317087,100,24.68,0.428,8.67,-156.6,1.2,117.4,9.75,9.314538,-15.05046,30.79446,25.60802,07/27/2015 13:08:47,43.82461662,-88.93247945,16.17236644,344608.25836300,4854208.64740999,344608.25836300,4854208.64740999,0.71966516,39.36867130,1.43933033,39.44941450
