TIMESTAMP,RECORD,T_Depth,Transducer_Temp,Sounder_Offset,Temp,SpCond,pH,pH_mV,Turb,DO_sat,DO_conc,Sled_Depth,Sled_PTemp,Sled_Batt_Volt,Sled_Moisture_Sensor,Sled_Fdom,Sled_Fdom_Gain,C7_Sled_Turb,Sled_Turb_Gain,Sled_chl_A,Sled_chl_A_Gain,Sled_YSI_Temp,Sled_YSI_SpCond,Sled_YSI_pH,Sled_YSI_pH_mV,Sled_YSI_Turb,Sled_YSI_DO_sat,Sled_YSI_DO_conc,Distance_to_Bottom,Line_Out,Stop_Dis_to_Bottom,Distance_Behind_Boat,Date_Time,Lat,Long,Depth,UTM_X,UTM_Y,UTM_X_fixed,UTM_Y_fixed,Distance_fixed,DMG_fixed,Distance,DMG
09/15/2015 16:42:31,93168,33.9852,31,0,15.12,0.102,7.62,-86.6,0.5,104.3,10.48,12.93401426,18.76511,13.72318,2130.715,5.878836,100,-0.8822519,100,5.668938,100,12.42,0.086,7.95,-114,-0.2,105.1,11.21,69.08556,-111.0844,222.6043,114.6599,09/15/2015 16:42:31,46.75402,-90.55338,33.41571,12807.03186,5179915.58840,12807.03186,5179915.58840,1.202361668,1215.118649,1.217577168,1654.05052
09/15/2015 16:42:32,93169,33.9852,NAN,0,15.12,0.102,7.62,-86.6,0.5,104.3,10.49,12.89656044,18.74026,13.75097,2131.056,5.829347,100,-0.872013,100,5.955627,100,12.32,0.086,7.95,-114,-0.2,105.2,11.26,69.20844,-112.0063,223.5263,115.707,09/15/2015 16:42:32,46.75403,-90.55339,33.56088,12805.76627,5179916.10374,12805.76627,5179916.10374,1.36649212,1216.485141,1.376313743,1655.426834
09/15/2015 16:42:33,93170,34.07664,31,0,15.11,0.102,7.62,-86.6,0.5,104.2,10.48,13.03889899,18.74026,13.73986,2131.056,5.863477,100,-0.8839583,100,5.781566,100,12.23,0.086,7.95,-114,-0.2,105.4,11.29,69.06945,-113.1027,224.9507,116.7006,09/15/2015 16:42:33,46.75403,-90.55341,33.57260,12804.47727,5179916.12768,12804.47727,5179916.12768,1.289217395,1217.774359,1.291531213,1656.718365
09/15/2015 16:42:34,93171,34.07664,31,0,15.11,0.102,7.62,-86.6,0.5,104.2,10.48,12.9639822,18.74026,13.78988,2131.056,5.477812,100,-0.8856649,100,5.791805,100,12.16,0.086,7.95,-113.9,-0.2,105.5,11.32,69.31524,-113.9499,225.7979,117.7145,09/15/2015 16:42:33,46.75403,-90.55341,33.57260,12804.47727,5179916.12768,12804.47727,5179916.12768,0,1217.774359,1.289217395,1658.007582
09/15/2015 16:42:35,93172,#VALUE!,31,0,15.11,0.102,7.62,-86.6,0.5,104.2,10.48,13.08385394,18.74026,13.73986,2131.056,5.970985,100,-0.8873714,100,5.819108,100,12.1,0.086,7.95,-113.9,-0.2,105.6,11.35,NAN,-114.9715,NAN,118.6575,09/15/2015 16:42:35,46.75403,-90.55343,33.65387,12803.23978,5179916.72312,12803.23978,5179916.72312,1.373294932,1219.147654,1.942132317,1659.949715
09/15/2015 16:42:36,93173,#VALUE!,NAN,0,15.11,0.102,7.62,-86.5,0.4,104.2,10.48,13.01642609,18.74026,13.53976,2131.056,5.602385,100,-0.8873714,100,5.962453,100,12.06,0.086,7.95,-113.9,-0.2,105.6,11.37,NAN,-115.9184,NAN,119.7654,09/15/2015 16:42:36,46.75404,-90.55346,33.57080,12800.72081,5179917.40142,12800.72081,5179917.40142,2.608700227,1221.756354,2.886441254,1662.836156
09/15/2015 16:42:37,93174,#VALUE!,31,0,15.11,0.102,7.62,-86.5,0.4,104.3,10.49,13.18873562,18.74026,13.73986,2131.056,6.030712,100,-0.8856649,100,5.972692,100,12.02,0.086,7.95,-113.9,-0.2,105.7,11.38,NAN,-116.8155,NAN,120.506,09/15/2015 16:42:37,46.75404,-90.55348,33.49732,12799.51077,5179917.66009,12799.51077,5179917.66009,1.237373303,1222.993727,1.847059886,1664.683216
09/15/2015 16:42:38,93175,33.9852,31,0,15.11,0.102,7.62,-86.5,0.4,104.3,10.49,13.15877378,18.74026,13.7343,2131.056,5.720132,100,-0.8839583,100,6.245729,100,11.99,0.086,7.95,-113.9,-0.2,105.7,11.4,68.34817,-117.7624,229.2824,121.5635,09/15/2015 16:42:38,46.75404,-90.55349,33.49104,12798.22992,5179918.16539,12798.22992,5179918.16539,1.376919799,1224.370647,1.383973033,1666.067189
09/15/2015 16:42:39,93176,33.9852,31,0,15.11,0.102,7.62,-86.5,0.4,104.2,10.48,13.15877378,18.74026,13.7343,2131.056,5.720132,100,-0.8839583,100,6.245729,100,11.99,0.086,7.95,-113.9,-0.2,105.7,11.4,68.34817,-118.5847,230.1046,122.4469,09/15/2015 16:42:39,46.75405,-90.55351,33.57404,12796.94643,5179918.47726,12796.94643,5179918.47726,1.320841908,1225.691489,1.322031798,1667.389221
09/15/2015 16:42:40,93177,33.9852,31,0,15.11,0.102,7.62,-86.6,0.5,104.3,10.49,13.21870661,18.74026,13.72874,2131.056,6.187709,100,-0.8873714,100,5.737197,100,11.96,0.086,7.95,-114,-0.2,105.8,11.41,68.15154,-119.7558,231.2758,123.6272,09/15/2015 16:42:40,46.75405,-90.55353,33.41040,12795.70724,5179918.79367,12795.70724,5179918.79367,1.278947959,1226.970437,1.279633926,1668.668855
